providerNumber,wageIndex
490140,00.9998
490141,00.9998
490143,00.8852
490144,00.9998
490145,00.9998
491500,00.9998
491502,00.8852
491503,00.8852
491504,00.9097
491505,00.7575
491507,00.8295
491508,00.8886
491509,00.8852
491510,00.8411
491514,00.9065
491515,00.8411
491516,00.7575
491518,00.9998
491519,00.8499
491520,00.8411
491521,00.7575
491522,00.7575
491526,00.8852
491527,00.8411
491530,00.8852
491531,00.7575
491532,00.9065
491535,00.7575
491538,00.8813
491541,00.7575
491543,00.8852
491544,00.7575
491545,00.8852
491546,00.8852
491547,00.7575
491550,00.7575
491551,00.9998
491552,00.8499
491553,00.9998
491554,00.7575
491555,00.7575
491557,00.7575
491563,00.7575
491565,00.9998
491567,00.9065
491570,00.7575
491571,00.9998
491572,00.7575
491575,00.8852
491582,00.8411
491585,00.7575
491586,00.8295
491588,00.7575
491591,00.9998
491592,00.9998
491593,00.9097
491595,00.9065
491596,00.7101
491597,00.8499
491598,00.8852
491600,00.8852
491601,00.7101
491602,00.9065
491603,00.8852
491604,00.7575
491606,00.9065
491607,00.8852
491608,00.7575
491609,00.8852
492001,00.8852
492008,00.8852
492009,00.9065
492010,00.8499
492011,00.9097
493025,00.9065
493027,00.8852
493029,00.9097
493030,00.9065
493031,00.9065
493032,00.9998
493033,00.9998
493301,00.8852
493302,00.9065
494010,00.9998
494017,00.7575
494021,00.7575
494022,00.9065
494023,00.9998
494025,00.8852
494029,00.7575
494523,00.9998
494524,00.9998
494611,00.8886
497022,00.8411
497564,00.9065
497600,00.8852
497638,00.9998
497641,00.7575
497642,00.8295
497643,00.7575
497644,00.8852
497645,00.9998
497646,00.8813
497647,00.9998
497650,00.9998
497651,00.8852
497652,00.8411
497653,00.9065
497657,00.9998
497658,00.9998
497659,00.9998
497660,00.8852
497661,00.9998
497662,00.9998
497663,00.7101
497664,00.9998
497665,00.8499
497666,00.7575
497667,00.7575
497669,00.9998
497670,00.9998
497671,00.9998
497672,00.8852
497673,00.9998
497674,00.9998
497675,00.9998
497676,00.9998
497677,00.8852
497678,00.9998
497680,00.7575
497681,00.8852
497682,00.8852
497683,00.8852
497684,00.9065
497685,00.8886
497686,00.9998
497687,00.8852
497688,00.9998
497689,00.9998
497690,00.8852
497691,00.9998
497693,00.9998
497694,00.9998
497695,00.9065
497696,00.9998
497701,00.9998
50S001,01.1612
50S008,01.1612
50S015,01.1612
50S024,01.1415
50S025,01.1612
50S027,01.1612
50S030,01.2073
50S036,01.0314
50S037,01.0314
50S051,01.1612
50S054,01.1133
50S064,01.1612
50S084,01.1612
50S147,01.1612
50T001,01.1612
50T002,01.0389
50T008,01.1612
50T011,01.1612
50T012,01.0314
50T014,01.1612
50T015,01.1612
50T025,01.1612
50T050,01.1888
50T058,01.0427
50T064,01.1612
50T079,01.1687
50T108,01.1687
50T124,01.1612
50T148,01.0314
50U007,01.0314
500001,01.1612
500002,01.0389
500003,01.1493
500005,01.1612
500007,01.1493
500008,01.1612
500011,01.1612
500012,01.0314
500014,01.1612
500015,01.1612
500016,01.1493
500019,01.1687
500021,01.1687
500024,01.1687
500025,01.1612
500026,01.1612
500027,01.1612
500030,01.2073
500031,01.1309
500033,01.0314
500036,01.0314
500037,01.0314
500039,01.1687
500041,01.0314
500044,01.1133
500049,01.0389
500050,01.1888
500051,01.1612
500052,01.1612
500053,01.0427
500054,01.1133
500058,01.0427
500060,01.1612
500064,01.1612
500072,01.0368
500077,01.1133
500079,01.1687
500084,01.1612
500088,01.1687
500108,01.1687
500119,01.1133
500124,01.1612
500129,01.1687
500138,01.1612
500139,01.1687
500141,01.1612
500148,01.0314
500150,01.1888
500151,01.1687
500152,01.1612
500154,01.1612
501501,01.1888
501503,01.1133
501504,01.2095
501505,01.0314
501508,01.1687
501510,01.0427
501511,01.1415
501512,01.0314
501514,01.1612
501515,01.1612
501516,01.0314
501517,01.0867
501518,01.0314
501519,01.0314
501520,01.0314
501521,01.1612
501523,01.1612
501525,01.0314
501526,01.1687
501527,01.1612
501528,01.0314
501529,01.0314
501531,01.0314
501534,01.0314
501535,01.1133
501536,01.0314
501537,01.2073
501538,01.0314
501540,01.1612
502001,01.1612
502002,01.1612
503025,01.1133
503026,01.1687
503300,01.1612
503301,01.1687
504002,01.1612
504004,01.1133
504008,01.0427
504011,01.1612
504012,01.1612
504013,01.1888
504014,01.1133
507119,01.1133
507120,01.1612
51B022,00.8369
51S001,00.8252
51S007,00.8369
51S008,00.8873
51S022,00.8436
51S029,00.8436
51S030,00.7335
51S039,00.7335
51S046,00.7335
51S047,00.7622
51S058,00.7484
51S062,00.8003
51T022,00.8436
51T023,00.7677
51T048,00.7335
510001,00.8272
510002,00.8310
510006,00.8252
510007,00.8369
510008,00.9998
510012,00.7650
510013,00.7335
510022,00.8436
510023,00.8272
510024,00.8272
510029,00.8436
510030,00.7335
510031,00.8436
510033,00.7484
510038,00.7335
510039,00.7335
510046,00.7801
510047,00.8272
510048,00.7335
510050,00.8272
510055,00.8369
510058,00.7993
510059,00.8436
510062,00.8003
510070,00.8336
510071,00.7801
510072,00.7335
510077,00.7675
510082,00.7335
510085,00.8369
510086,00.7335
510091,00.8436
511500,00.8369
511501,00.8436
511502,00.7335
511504,00.8252
511506,00.7335
511507,00.8873
511509,00.7335
511510,00.7335
511511,00.8252
511514,00.7335
511516,00.7335
511517,00.7335
511519,00.7335
511521,00.8763
511522,00.7335
511523,00.8252
511524,00.7335
511525,00.7335
511526,00.7993
512002,00.8436
512003,00.8369
513025,00.7335
513028,00.8369
513030,00.8252
514604,00.8369
517135,00.7335
517136,00.7993
517137,00.7993
52S008,00.9734
52S009,00.9335
52S019,00.9221
52S030,00.9221
52S040,00.9734
52S051,00.9734
52S057,00.9725
52S064,00.9734
52S066,00.9416
52S083,01.0694
52S088,00.9294
52S089,01.0694
52S098,01.0694
52S103,00.9734
52S107,00.9221
52S116,00.9221
52S138,00.9734
52S178,00.9221
52T009,00.9335
52T013,00.9683
52T030,00.9221
52T035,00.9348
52T037,00.9221
52T045,00.9324
52T049,00.9221
52T075,00.9221
52T087,00.9416
52T088,00.9294
52T091,00.9221
52T096,00.9533
52T102,00.9517
52T103,00.9734
52T107,00.9221
52T136,00.9734
52T138,00.9734
52T139,00.9734
52T177,00.9734
52T206,00.9734
52Z357,00.9221
520002,00.9221
520004,01.0480
520008,00.9734
520009,00.9335
520011,00.9683
520013,01.0770
520017,00.9683
520019,00.9221
520021,01.0427
520027,00.9734
520028,01.0694
520030,00.9221
520033,00.9221
520034,00.9221
520035,00.9734
520037,00.9221
520038,00.9734
520041,01.0694
520044,00.9437
520045,00.9324
520048,00.9324
520049,00.9221
520051,01.0427
520057,01.0568
520059,00.9533
520062,00.9734
520063,00.9734
520066,00.9615
520070,01.0770
520071,00.9734
520075,00.9335
520076,00.9526
520078,00.9734
520083,01.0694
520087,00.9416
520088,00.9734
520089,01.0694
520091,00.9221
520095,01.0568
520096,01.0263
520097,00.9221
520098,01.0694
520100,01.0568
520102,01.0427
520103,00.9734
520107,00.9335
520109,00.9221
520113,00.9221
520116,00.9734
520136,00.9734
520138,01.0427
520139,00.9734
520160,00.9335
520177,01.0427
520189,01.0427
520193,00.9335
520194,00.9734
520195,00.9734
520196,00.9683
520198,00.9324
520202,00.9335
520204,00.9734
520205,00.9734
520206,00.9734
520207,00.9734
520208,01.0568
521502,01.0427
521503,00.9221
521504,00.9314
521505,01.0694
521507,00.9416
521508,00.9221
521509,00.9221
521512,00.9221
521513,00.9221
521514,00.9221
521516,00.9221
521517,00.9221
521518,00.9221
521519,00.9683
521521,01.1038
521522,00.9221
521523,00.9221
521524,00.9683
521525,00.9221
521526,00.9314
521527,00.9221
521528,00.9734
521531,00.9734
521532,00.9221
521536,00.9221
521537,00.9734
521539,00.9221
521540,00.9221
521542,00.9348
521544,00.9221
521547,00.9221
521549,01.0694
521550,00.9221
521555,00.9221
521557,00.9221
521558,00.9221
521559,00.9734
521561,00.9734
521563,00.9335
521567,00.9221
521568,01.0694
521569,00.9734
521570,00.9221
521571,00.9734
521572,00.9416
521573,00.9734
521574,00.9348
521576,00.9734
521577,00.9734
521578,00.9221
521579,00.9734
521580,00.9221
521582,00.9348
521583,00.9734
521585,00.9734
521586,00.9335
521587,00.9221
521588,00.9734
521589,00.9734
521590,00.9221
521591,01.0694
521592,01.0694
521593,00.9734
521594,00.9221
522004,00.9734
522005,00.9533
522006,00.9734
522007,00.9734
522008,01.0694
523025,00.9734
523027,00.9734
523300,00.9734
523302,00.9324
524000,00.9734
524001,00.9734
524014,00.9221
524017,00.9221
524041,00.9221
524500,01.1038
527135,00.9221
527137,01.1038
527156,00.9416
527219,00.9221
527249,00.9221
527268,01.0694
527304,00.9734
527305,00.9734
527306,00.9734
527307,00.9734
527308,00.9221
527309,00.9221
527310,00.9348
527311,01.0694
527312,00.9221
527313,00.9734
527314,00.9734
53S002,01.0000
53S014,01.0000
53S025,01.0000
53T014,01.0000
53U002,01.0000
53U006,01.0000
53U010,01.0000
53U015,01.0000
53U025,01.0000
530002,01.0000
530006,01.0000
530008,01.0000
530010,01.0000
530011,01.0000
530012,01.0000
530014,01.0000
530015,01.0000
530025,01.0000
530032,01.0000
530033,01.0000
530034,01.0000
531500,01.0000
531501,01.0000
531502,01.0000
531504,01.0000
531505,01.0000
531506,01.0000
531507,01.0000
531508,01.0000
531509,01.0000
531510,01.0000
531511,01.0000
531514,01.0000
531519,01.0000
531521,01.0000
531522,01.0000
531523,01.0000
533027,01.0000
537077,01.0000
537078,01.0000
537833,01.0000
537834,01.0000
551500,01.2827
551501,01.3285
551502,01.2827
551503,01.4349
551504,01.2500
551505,01.4349
551506,01.2827
551507,01.2827
551508,01.2500
551509,01.4349
551510,01.4349
551513,01.2500
551514,01.2500
551515,01.2500
551516,01.2827
551518,01.2827
551519,01.4349
551520,01.4349
551521,01.2827
551522,01.2500
551523,01.2827
551524,01.2827
551525,01.2827
551526,01.2827
551528,01.2827
551529,01.2827
551530,01.2827
551531,01.2827
551532,01.2827
551533,01.4349
551534,01.2827
551535,01.2827
551536,01.2827
551537,01.2827
551538,01.5862
551539,01.2500
551540,01.2500
551541,01.2500
551542,01.2827
551543,01.2827
551544,01.2500
551545,01.2500
551546,01.2500
551547,01.2827
551548,01.2500
551549,01.2827
551550,01.2500
551551,01.2500
551552,01.7827
551553,01.2827
551555,01.2500
551556,01.2827
551557,01.2500
551558,01.6900
551559,01.2827
551560,01.2500
551561,01.7827
551562,01.6900
551564,01.4349
551565,01.2827
551566,01.2827
551567,01.2827
551568,01.2827
551569,01.2827
551570,01.2500
551571,01.2500
551572,01.2827
551573,01.2827
551574,01.4349
551575,01.2827
551576,01.2827
551577,01.2827
551578,01.2827
551579,01.2827
551580,01.2827
551581,01.2827
551582,01.2827
551583,01.2827
551584,01.2827
551585,01.6900
551587,01.2827
551588,01.2500
551589,01.2827
551590,01.2827
551591,01.2827
551592,01.2827
551593,01.2500
551594,01.4349
551595,01.2827
551596,01.4349
551597,01.2827
551598,01.2827
551599,01.2827
551600,01.2827
551601,01.2827
551602,01.2500
551603,01.2500
551604,01.2805
551605,01.2827
551606,01.6900
551607,01.2827
551608,01.2827
551609,01.2827
551610,01.2827
551611,01.2827
551612,01.2500
551613,01.2827
551614,01.2827
551615,01.2500
551616,01.2827
551617,01.2827
551618,01.2827
551619,01.2827
551620,01.2827
551621,01.2500
551622,01.2827
551623,01.2500
551624,01.2827
551625,01.2827
551626,01.2827
551627,01.4349
551628,01.2827
551629,01.7251
551630,01.2500
551631,01.2827
551632,01.2500
551633,01.2500
551634,01.2500
551635,01.4349
551636,01.2827
551637,01.2827
551638,01.2827
551639,01.2827
551640,01.2827
551641,01.6900
551642,01.2827
551643,01.2827
551644,01.2827
551645,01.2827
551646,01.2827
551647,01.2500
551648,01.2827
551649,01.2827
551650,01.5862
551651,01.2500
551652,01.2500
551653,01.2500
551654,01.5862
551655,01.2827
551656,01.2827
551657,01.2827
551658,01.2500
551659,01.2827
551660,01.6900
551661,01.7827
551662,01.2827
551664,01.2827
551665,01.2827
551666,01.2500
551667,01.2827
551668,01.2827
551669,01.6900
551670,01.2500
551671,01.2827
551672,01.2827
551673,01.2500
551674,01.2827
551675,01.2827
551676,01.2827
551677,01.2827
551678,01.2827
551679,01.2827
551680,01.2827
551681,01.5862
551682,01.4349
551683,01.2827
551684,01.2827
551685,01.2500
551686,01.2500
551687,01.2827
551688,01.2827
551689,01.2500
551690,01.2827
551691,01.2500
551692,01.2500
551693,01.2500
551694,01.2827
551695,01.2827
551696,01.2827
551697,01.2500
551698,01.2827
551699,01.2500
551700,01.2827
551701,01.2500
551702,01.2500
551703,01.2500
551704,01.6900
551705,01.2500
551706,01.2827
551707,01.2827
551708,01.2827
551709,01.2827
551711,01.2500
551712,01.2827
551716,01.2827
640001,01.2595
651500,01.2595
651501,01.2595
660001,01.2595
67B062,00.9681
67S010,00.9736
67S093,00.9754
67T055,00.8538
67U004,00.8106
670002,00.9736
670004,00.8106
670005,00.9754
670006,00.9417
670008,00.9754
670010,00.9736
670012,00.9754
670019,00.9754
670023,00.9736
670024,00.9754
670025,00.9736
670029,00.9754
670031,00.9754
670034,00.9417
670041,00.9417
670043,00.9417
670044,00.9736
670045,00.9736
670046,00.9736
670047,00.8106
670049,00.9736
670050,00.8597
670053,00.9754
670054,00.8538
670055,00.8538
670056,00.9417
670058,00.9754
670059,00.9754
670060,00.9736
670061,00.9170
670062,00.9736
670066,00.8969
670067,00.9736
670068,00.9736
670069,00.9736
670071,00.9736
670072,00.9754
670073,00.9736
670075,00.9754
670076,00.9736
670077,00.9754
670078,00.8538
670079,00.9417
670080,00.9701
670082,00.9736
670083,00.9736
670085,00.9736
670087,00.9417
670088,00.8491
670089,00.8106
670090,00.9736
670091,00.8927
670092,00.9736
670093,00.9754
670094,00.9250
670095,00.9754
670096,00.9754
670097,00.9736
670098,00.8672
670099,00.9754
670100,00.9736
670101,00.9736
670102,00.9754
670103,00.9736
670106,00.9754
670107,00.9736
670108,00.8289
670109,00.9754
670110,00.9736
670111,00.8969
670112,00.8538
670114,00.8106
670115,00.9754
670116,00.9681
670117,00.9736
670118,00.9754
670119,00.9754
670120,00.8106
670121,00.9681
670122,00.9754
670123,00.9754
670124,00.8106
670125,00.8538
670127,00.8106
670128,00.9417
671505,00.9592
671542,00.8224
671550,00.8538
671577,00.9754
671591,00.8106
671592,00.8106
671594,00.9592
671596,00.9754
671597,00.9736
671599,00.8106
671600,00.9754
671603,00.9736
671604,00.8106
671605,00.8106
671606,00.9736
671607,00.9170
671608,00.9170
671609,00.8106
671610,00.8597
671611,00.9736
671612,00.8538
671613,00.9736
671614,00.8106
671617,00.9754
671618,00.8106
671619,00.9754
671621,00.9170
671622,00.9736
671623,00.9592
671624,00.8538
671626,00.9754
671627,00.9736
671628,00.9417
671629,00.8760
671630,00.9417
671631,00.9417
671632,00.9736
671633,00.9736
671634,00.8224
671635,00.9754
671636,00.8106
671637,00.8878
671638,00.8106
671640,00.8538
671641,00.8760
671642,00.8224
671643,00.8224
671644,00.9754
671645,00.9754
671646,00.8803
671647,00.8878
671649,00.9754
671650,00.8538
671651,00.9592
671652,00.8106
671653,00.9754
671654,00.9170
671655,00.9417
671656,00.8878
671657,00.8224
671658,00.9736
671659,00.8224
671660,00.9754
671661,00.9754
671663,00.9754
671664,00.9754
671666,00.8106
671667,00.8597
671668,00.9592
671669,00.8538
671670,00.8106
671671,00.8224
671672,00.9754
671673,00.8106
671674,00.9736
671675,00.9736
671676,00.8538
671678,00.8106
671679,00.8491
671680,00.9754
671681,00.9754
671682,00.9754
671683,00.9736
671684,00.9754
671685,00.9754
671686,00.9754
671687,00.8224
671689,00.8106
671690,00.8106
671691,00.9754
671692,00.9754
671693,00.9754
671694,00.8106
671695,00.8106
671697,00.8597
671698,00.9736
671699,00.9592
671700,00.8538
671701,00.8878
671702,00.8106
671703,00.9754
671704,00.9754
671706,00.9754
671707,00.9736
671708,00.9754
671711,00.9754
671712,00.9592
671713,00.9417
671714,00.9417
671715,00.8878
671716,00.8106
671717,00.9754
671718,00.9592
671719,00.9754
671721,00.8538
671722,00.9754
671723,00.9736
671724,00.9754
671725,00.9754
671727,00.9592
671728,00.8106
671729,00.8106
671730,00.8106
671731,00.9736
671732,00.8106
671733,00.9736
671734,00.9736
671735,00.9754
671736,00.9736
671737,00.9754
671738,00.8491
671739,00.8538
671740,00.8106
671741,00.9754
671742,00.9592
671743,00.8224
671745,00.9754
671746,00.8538
671747,00.8538
671748,00.8106
671749,00.8106
671750,00.8538
671751,00.9736
671752,00.9417
671754,00.9736
671757,00.9754
673025,00.9736
673029,00.9736
673031,00.9736
673032,00.9417
673034,00.9754
673035,00.9681
673036,00.9736
673038,00.9754
673039,00.8247
673040,00.8538
673042,00.9754
673043,00.9736
673044,00.9681
673045,00.9736
673046,00.9736
673049,00.8672
673050,00.9754
673051,00.9754
673052,00.9754
673054,00.9417
673055,00.9736
673057,00.9417
673058,00.9417
673061,00.9754
673063,00.8597
673064,00.9736
673067,00.9170
673068,00.9754
673069,00.9417
679324,00.9736
679579,00.8224
679724,00.9736
679786,00.9754
679795,00.8224
684600,00.9198
684601,00.9198
684602,00.9198
684603,00.9198
684614,00.8942
684615,00.9044
684616,00.9565
684617,00.8942
684618,00.8128
684619,00.9198
684878,00.8128
684880,00.8128
684883,00.8128
743110,00.9754
743111,00.9754
743121,00.8538
743123,00.9754
743138,00.9754
743139,00.8106
743142,00.9736
743143,00.9736
743146,00.8993
743150,00.9736
743151,00.9736
743162,00.8643
743167,00.9754
743168,00.9754
743170,00.9754
743171,00.9736
743172,00.8106
743173,00.9417
743174,00.8106
743175,00.8918
743177,00.9736
743180,00.9736
743181,00.9736
743184,00.9754
743185,00.9736
743187,00.9736
743188,00.9736
743189,00.9736
743190,00.9754
743191,00.9736
743193,00.9736
743194,00.9754
743196,00.9754
743197,00.8244
743198,00.9754
743199,00.9754
747000,00.9754
747001,00.9754
747004,00.9736
747005,00.9736
747006,00.8106
747008,00.9754
747009,00.9754
747010,00.9754
747011,00.9754
747012,00.9754
747014,00.9754
747015,00.8538
747017,00.9754
747018,00.9754
747019,00.9754
747020,00.8491
747021,00.8538
747022,00.9417
747023,00.8106
747024,00.8538
747026,00.9736
747028,00.8106
747029,00.8224
747031,00.9754
747034,00.8106
747036,00.9754
747038,00.8106
747040,00.9736
747041,00.9736
747042,00.9736
747044,00.9754
747045,00.8106
747047,00.8106
747049,00.9736
747050,00.9736
747051,00.9736
747052,00.9736
747054,00.9754
747055,00.9754
747056,00.8106
747057,00.9754
747058,00.9754
747059,00.8224
747060,00.8224
747061,00.9754
747062,00.9736
747063,00.9736
747065,00.8538
747066,00.9754
747067,00.9754
747068,00.9754
747070,00.9736
747072,00.9736
747075,00.9754
747078,00.8760
747079,00.8538
747080,00.8491
747081,00.9417
747082,00.9417
747084,00.9754
747085,00.9754
747086,00.9754
747088,00.9736
747090,00.9736
747091,00.9754
747252,00.8106
747405,00.9736
